id,name,brewery_type
the-seventh-tap-brewing-project-bossier-city,The Seventh Tap Brewing Project,planning
the-soco-taphouse-san-angelo,The SoCo Taphouse,brewpub
zero-one-ale-house-san-angelo,Zero One Ale House,brewpub
the-southern-growl-greer,The Southern Growl,planning
the-split-batch-brewery-buford,The Split Batch Brewery,planning
the-stalking-horse-los-angeles,The Stalking Horse,brewpub
the-tank-brewing-company-miami,The Tank Brewing Company,micro
the-tap-brewing-company-haverhill,The Tap Brewing Company,brewpub
the-village-corner-stone-mountain,The Village Corner,brewpub
the-vine-n-hop-shop-brunswick,The Vine N Hop Shop,micro
the-wild-rover-brewery-tampa,The Wild Rover Brewery,micro
the-woodburn-brewery-cincinnati,The Woodburn Brewery,micro
thin-man-brewery-buffalo,Thin Man Brewery,brewpub
third-eye-brewery-cincinnati,Third Eye Brewery,planning
third-monk-brewing-co-south-lyon,Third Monk Brewing Co,micro
witchs-hat-brewing-south-lyon,Witch's Hat Brewing,micro
third-state-brewing-burlington,Third State Brewing,micro
third-street-brewhouse-cold-spring,Third Street Brewhouse,regional
third-wheel-brewing-saint-peters,Third Wheel Brewing,brewpub
thirsty-bro-brewing-royse-city,Thirsty Bro Brewing,micro
thirsty-farmer-brew-works-biglerville,Thirsty Farmer Brew Works,brewpub
thirstybear-organic-brewery-san-francisco,ThirstyBear Organic Brewery,brewpub
thomas-creek-brewery-greenville,Thomas Creek Brewery,micro
three-3s-brewery-hammonton,Three 3's Brewery,micro
tomfoolery-brewing-hammonton,Tomfoolery Brewing,micro
vinyl-brewing-company-llc-hammonton,"Vinyl Brewing Company, LLC",micro
three-barrel-brewing-co-del-norte,Three Barrel Brewing Co,brewpub
three-bridges-brewing-off-the-wagon-brewery-venice,Three Bridges Brewing / Off the Wagon Brewery,brewpub
three-creeks-brewing-co-sisters,Three Creeks Brewing Co,brewpub
three-creeks-production-sisters,Three Creeks Production,micro
three-empires-brewing-company-llc-pearland,"Three Empires Brewing Company, LLC",planning
three-floyds-brewing-co-munster,Three Floyds Brewing Co,regional
warpigs-usa-brewing-co-munster,WarPigs USA Brewing Co.,contract
three-monkeys-brewing-co-madera,Three Monkeys Brewing Co,contract
three-rivers-brewing-co-three-rivers,Three Rivers Brewing Co,micro
three-rivers-eatery-and-brewery-farmington,Three Rivers Eatery and Brewery,brewpub
three-stacks-and-a-rock-brewing-co-morro-bay,Three Stacks and A Rock Brewing Co,brewpub
three-twenty-brewing-co-pine-city,Three Twenty Brewing Co.,micro
three-weavers-brewing-company-inglewood,Three Weavers Brewing Company,micro
threefoot-brewing-company-llc-meridian,"Threefoot Brewing Company, LLC",contract
threes-brewing-brooklyn,Threes Brewing,micro
threshers-brewing-company-searsmont,Threshers Brewing Company,micro
throwback-brewery-north-hampton,Throwback Brewery,brewpub
thumb-knuckle-brewing-company-luxemburg,Thumb Knuckle Brewing Company,micro
thunder-island-brewing-cascade-locks,Thunder Island Brewing,micro
thunderhead-brewing-co-kearney,Thunderhead Brewing Co,brewpub
tie-and-timber-beer-company-springfield,Tie and Timber Beer Company,micro
tied-house-cafe-and-brewery-mtn-view-mountain-view,Tied House Cafe and Brewery-Mtn View,brewpub
tighthead-brewing-co-mundelein,Tighthead Brewing Co,micro
tilt-wurks-brewhouse-and-casino-miles-city,Tilt Wurks Brewhouse & Casino,micro
tilted-axis-brewing-company-lapeer,Tilted Axis Brewing Company,brewpub
tilted-barn-brewery-exeter,Tilted Barn Brewery,micro
timber-creek-tap-and-table-meadville,Timber Creek Tap & Table,brewpub
voodoo-brewing-co-meadville,Voodoo Brewing Co,brewpub
voodoo-brewing-production-facility-meadville,Voodoo Brewing Production Facility,brewpub
timber-monster-brewing-company-sultan,Timber Monster Brewing Company,micro
timberyard-brewing-co-east-brookfield,Timberyard Brewing Co.,planning
timbukbru-clarion,Timbukbru,micro
timnath-beerwerks-timnath,Timnath Beerwerks,planning
timotheus-brothers-brewery-springfield,Timotheus Brothers Brewery,micro
tims-pumpkin-patch-marietta,Tim's Pumpkin Patch,micro
tin-cannon-brewing-company-gainesville,Tin Cannon Brewing Company,micro
tin-lizard-brewing-co-bryn-mawr,Tin Lizard Brewing Co,brewpub
tin-man-brewing-company-evansville,Tin Man Brewing Company,micro
tin-man-brewing-kokomo-kokomo,Tin Man Brewing Kokomo,micro
tin-mill-brewing-co-hermann,Tin Mill Brewing Co,brewpub
tin-roof-brewing-co-baton-rouge,Tin Roof Brewing Co,micro
titanic-brewing-co-miami,Titanic Brewing Co,brewpub
tko-libations-lewisville,TKO Libations,micro
to-share-brewing-company-manchester,To Share Brewing Company,planning
tobacco-wood-brewing-company-oxford,Tobacco Wood Brewing Company,planning
tombstone-brewing-company-tombstone,Tombstone Brewing Company,micro
tommyknocker-brewery-and-pub-idaho-springs,Tommyknocker Brewery & Pub,micro
westbound-and-down-brewing-company-idaho-springs,Westbound & Down Brewing Company,brewpub
tomoka-brewing-company-port-orange,Tomoka Brewing Company,brewpub
toms-urban-kitchen-and-brewery-denver,Tom's Urban Kitchen and Brewery,planning
tonewood-brewing-oaklyn,Tonewood Brewing,micro
tonopah-brewing-co-tonopah,Tonopah Brewing Co,brewpub
tootsies-brewery-lone-oak-vineyard-grass-lake,Tootsie's Brewery / Lone Oak Vineyard,brewpub
top-frog-brewery-newport,Top Frog Brewery,micro
top-of-the-hill-restaurant-and-brewery-chapel-hill,Top Of The Hill Restaurant and Brewery,brewpub
top-rung-brewing-company-lacey,Top Rung Brewing Company,micro
topsy-turvy-hampshire,Topsy Turvy,planning
topsys-san-francisco,Topsy's,brewpub
tortugo-brewing-company-inglewood,Tortugo Brewing Company,planning
towerhill-brewery-chalfont,Towerhill Brewery,brewpub
town-in-city-brewing-co-llc-houston,"Town In City Brewing Co, LLC",micro
towne-park-brew-co-silverado,Towne Park Brew Co,closed
township-7-brewing-co-llc-dickinson-center,Township 7 Brewing Co. LLC,micro
tox-brewing-company-new-london,Tox Brewing Company,planning
toy-soldier-san-francisco,Toy Soldier,brewpub
trace-brewing-nashville,Trace Brewing,planning
track-7-brewing-co-curtis-park-sacramento,Track 7 Brewing Co - Curtis Park,micro
track-7-brewing-co-natomas-sacramento,Track 7 Brewing Co - Natomas,micro
tractorlift-brewery-humboldt,TractorLift Brewery,micro
tradition-brewing-company-newport-news,Tradition Brewing Company,micro
trail-point-brewing-co-allendale,Trail Point Brewing Co.,micro
trailhead-brewing-co-saint-charles,Trailhead Brewing Co,closed
two-plumbers-brewery-and-arcade-saint-charles,Two Plumbers Brewery and Arcade,micro
transparent-brewing-company-grandview,Transparent Brewing Company,micro
transport-brewery-shawnee,Transport Brewery,planning
trap-rock-brewing-co-saint-croix-falls,Trap Rock Brewing Co.,planning
trap-rock-restaurant-and-brewery-berkeley-heights,Trap Rock Restaurant And Brewery,brewpub
tribes-beer-company-mokena,Tribes Beer Company,brewpub
tributary-brewing-company-kittery,Tributary Brewing Company,micro
woodland-farms-brewery-kittery,Woodland Farms Brewery,micro
tribute-brewing-co-eagle-river,Tribute Brewing Co,micro
trillium-brewing-canton,Trillium Brewing,regional
tripelroot-zeeland,Tripelroot,brewpub
tripend-brewing-troupsburg,TripEnd Brewing,micro
triptych-brewing-savoy,Triptych Brewing,micro
triton-brewing-company-indianapolis,Triton Brewing Company,micro
triumph-brewing-co-of-princeton-princeton,Triumph Brewing Co of Princeton,brewpub
troegs-brewing-co-hershey,Troegs Brewing Co,regional
troon-brewing-hopewell,Troon Brewing,micro
trout-river-brewing-co-springfield,Trout River Brewing Co,micro
trubble-brewing-fort-wayne,Trubble Brewing,micro
true-respite-brewing-company-derwood,True Respite Brewing Company,micro
truth-or-consequences-brewing-company-truth-or-consequences,Truth Or Consequences Brewing Company,micro
tucker-brewing-company-tucker,Tucker Brewing Company,micro
tuckerman-brewing-co-conway,Tuckerman Brewing Co,micro
tujax-tavern-delton,Tujax Tavern,brewpub
tumbledown-brewing-llc-farmington,Tumbledown Brewing LLC,micro
tumbleweed-brewing-and-wine-company-yuma,Tumbleweed Brewing and Wine Company,brewpub
tun-tavern-brewery-and-restaurant-atlantic-city,Tun Tavern Brewery and Restaurant,brewpub
tuned-up-brewing-company-spring-city,Tuned Up Brewing Company,micro
tunnel-vision-brewery-harbor-springs,Tunnel Vision Brewery,brewpub
tuppers-hop-pocket-ale-bethesda,Tuppers Hop Pocket Ale,contract
turgua-brewing-co-fairview,Turgua Brewing Co,micro
whistle-hop-brewing-company-fairview,Whistle Hop Brewing Company,micro
turn-2-brewing-company-inc-sebring,Turn 2 Brewing Company Inc.,planning
turning-point-beer-llc-bedford,"Turning Point Beer, LLC",micro
tuthilltown-spirits-gardiner,Tuthilltown Spirits,planning
yard-owl-craft-brewery-gardiner,Yard Owl Craft Brewery,brewpub
twentynine-brewpub-marion,TwentyNine Brewpub,brewpub
twin-creeks-brewing-company-vinton,Twin Creeks Brewing Company,micro
twin-elephant-brewing-company-chatham,Twin Elephant Brewing Company,micro
twin-lakes-brewing-co-wilmington,Twin Lakes Brewing Co,micro
twin-peaks-brewery-irving,Twin Peaks Brewery,micro
twisted-trunk-brewing-company-north-palm-beach,Twisted Trunk Brewing Company,micro
two-bald-guys-beverage-co-reno,Two Bald Guys Beverage Co,contract
two-bandits-brewing-company-hicksville,Two Bandits Brewing Company,brewpub
two-gramps-brewing-gardiner,Two Gramps Brewing,brewpub
two-henrys-brewing-company-plant-city,Two Henrys Brewing Company,micro
two-rows-restaurant-and-brewery-allen-allen,Two Rows Restaurant and Brewery - Allen,contract
two-ton-brewing-kenilworth,Two Ton Brewing,micro
two-wheel-brewing-company-buda,Two Wheel Brewing Company,micro
two22-brew-centennial,Two22 Brew,micro
u4ic-brewing-inc-belle-plaine,"U4ic Brewing, Inc.",micro
uncle-bears-brewery-phoenix,Uncle Bear's Brewery,brewpub
uncle-bucks-brewery-and-steakhouse-grapevine,Uncle Buck's Brewery And Steakhouse,brewpub
uncle-ernies-bayfront-grill-and-brew-house-panama-city,Uncle Ernies Bayfront Grill & Brew House,contract
uncrafted-territory-brewing-company-beaver-dam,Uncrafted Territory Brewing Company,planning
under-pressure-brewing-company-plymouth,Under Pressure Brewing Company,planning
under-the-radar-brewery-houston,Under The Radar Brewery,micro
underbite-brewing-knoxville,Underbite Brewing,planning
une-annee-brewery-niles,Une Annee Brewery,micro
unified-beerworks-ballston-lake,Unified Beerworks,planning
union-barrel-works-stevens,Union Barrel Works,brewpub
union-house-brewing-llc-plum-city,Union House Brewing LLC,planning
union-works-brewery-llc-humboldt,Union Works Brewery LLC,planning
uniontown-brewing-co-ashland,Uniontown Brewing Co.,brewpub
veteran-brewhouse-ashland,Veteran Brewhouse,micro
unmapped-brewing-co-minnetonka,Unmapped Brewing Co.,micro
upstate-brewing-co-elmira,Upstate Brewing Co,micro
uptown-brewing-co-greenville,Uptown Brewing Co,micro
uranus-brewery-saint-robert,Uranus Brewery,planning
urban-artifact-cincinnati,Urban Artifact,micro
urban-lodge-brewery-sauk-rapids,Urban Lodge Brewery,brewpub
us-beer-brewers-at-the-cellar-door-oswego,US Beer Brewers At the Cellar Door,brewpub
utility-brewing-company-ruston,Utility Brewing Company,brewpub
vail-brewing-company-vail,Vail Brewing Company,micro
valkyrie-brewing-dallas,Valkyrie Brewing,micro
valley-house-brewing-duvall,Valley House Brewing,brewpub
valley-river-brewery-and-eatery-murphy,Valley River Brewery & Eatery,brewpub
valley-vineyards-winery-and-cellar-dweller-brewing-morrow,Valley Vineyards Winery & Cellar Dweller Brewing,brewpub
van-der-brew-winthrop,Van Der Brew,planning
vanessa-house-beer-company-oklahoma-city,Vanessa House Beer Company,micro
vault-brewing-co-morrisville,Vault Brewing Co,brewpub
veracious-brewing-company-monroe,Veracious Brewing Company,micro
verde-brewing-company-camp-verde,Verde Brewing Company,micro
veteran-brothers-brewing-company-johnstown,Veteran Brothers Brewing Company,brewpub
veterans-united-craft-brewery-jacksonville,Veterans United Craft Brewery,micro
vice-district-tap-room-chicago,Vice District Tap Room,micro
victory-brewing-co-parkesburg,Victory Brewing Co,regional
viewpoint-brewing-co-del-mar,Viewpoint Brewing Co,brewpub
viking-brewpub-stoughton,Viking Brewpub,brewpub
vintage-brewing-co-sauk-city,Vintage Brewing Co,brewpub
virginia-city-brewery-and-taphouse-virginia-city,Virginia City Brewery & Taphouse,brewpub
vis-major-brewing-co-omaha,Vis Major Brewing Co,brewpub
vista-brewing-driftwood,Vista Brewing,brewpub
vitamin-sea-brewing-hull,Vitamin Sea Brewing,planning
von-jakob-winery-alto-pass,Von Jakob Winery,brewpub
von-scheidt-brewing-co-twin-falls,Von Scheidt Brewing Co,closed
vonseitz-theoreticales-smithville,VonSeitz TheoreticAles,micro
vortex-alley-brewery-ponca-city,Vortex Alley Brewery,micro
vs-restaurant-and-brewpub-keokuk,V's Restaurant and Brewpub,brewpub
wabasha-brewing-company-saint-paul,Wabasha Brewing Company,micro
wachusett-brewing-co-westminster,Wachusett Brewing Co,regional
wadsworth-brewing-company-wadsworth,Wadsworth Brewing Company,brewpub
waganupa-brewing-lake-almanor,Waganupa Brewing,micro
wagner-valley-brewing-co-lodi,Wagner Valley Brewing Co,micro
walking-man-brewing-co-stevenson,Walking Man Brewing Co,micro
wallenpaupack-brewing-company-hawley,Wallenpaupack Brewing Company,brewpub
walnut-river-brewing-company-el-dorado,Walnut River Brewing Company,micro
wandering-griffin-beavercreek,Wandering Griffin,planning
wandering-star-brewing-co-pittsfield,Wandering Star Brewing Co,micro
ward-house-brewery-waseca,Ward House Brewery,micro
wasatch-brew-pub-park-city-park-city,Wasatch Brew Pub - Park City,micro
wasatch-brew-pub-slc-airport-salt-lake-city,Wasatch Brew Pub - SLC Airport,brewpub
washington-brewing-co-washington,Washington Brewing Co,brewpub
wasser-brewing-company-greencastle,Wasser Brewing Company,brewpub
water-street-brewery-grafton-grafton,Water Street Brewery - Grafton,brewpub
water-street-brewery-oak-creek-oak-creek,Water Street Brewery - Oak Creek,brewpub
waters-end-brewery-lake-ridge,Water's End Brewery,micro
waypost-brewing-co-fennville,Waypost Brewing Co.,planning
wayzata-brew-works-llc-wayzata-1,"Wayzata Brew Works, LLC",micro
wayzata-brew-works-llc-wayzata-2,"Wayzata Brew Works, LLC.",proprietor
weasel-boy-brewing-co-llc-zanesville,Weasel Boy Brewing Co  LLC,brewpub
y-bridge-brewing-company-zanesville,Y Bridge Brewing Company,micro
weathered-ground-brewery-ghent,Weathered Ground Brewery,micro
weathered-souls-brewing-co-san-antonio,Weathered Souls Brewing Co.,brewpub
weeping-radish-farm-brewery-grandy,Weeping Radish Farm Brewery,micro
welpman-springs-brewing-company-llc-stover,"Welpman Springs Brewing Company, LLC.",closed
werk-force-brewing-co-plainfield,Werk Force Brewing Co,micro
west-bend-lithia-beer-co-west-bend,West Bend Lithia Beer Co,contract
west-kill-brewing-west-kill,West Kill Brewing,micro
west-o-beer-milford,West O Beer,micro
west-passage-brewing-co-north-kingstown,West Passage Brewing Co,micro
west-side-brewing-cincinnati,West Side Brewing,micro
west-sixth-greenroom-lexington,West Sixth Greenroom,micro
westallion-brewing-company-west-allis,Westallion Brewing Company,micro
westbend-winery-and-brewery-lewisville,Westbend Winery and Brewery,micro
westfield-river-brewing-co-southwick,Westfield River Brewing Co,micro
weston-brewing-co-omalleys-pub-weston,Weston Brewing Co / O'Malley's Pub,micro
westtown-brew-works-westtown,Westtown Brew Works,micro
westwind-brewery-co-elkhart,Westwind Brewery Co.,planning
wet-ticket-brewing-rahway,Wet Ticket Brewing,micro
wheatland-spring-brewery-alexandria,Wheatland Spring Brewery,planning
whiskey-point-brewing-company-beaver-island,Whiskey Point Brewing Company,planning
whisper-creek-farm-kitchen-and-brewery-orlando,Whisper Creek Farm: Kitchen and Brewery,brewpub
whistleing-springs-brewing-company-dark-hills-brewery-lowell,Whistleing Springs Brewing Company / Dark Hills Brewery,planning
white-birch-brewing-hooksett,White Birch Brewing,micro
white-clay-brewing-company-landenberg,White Clay Brewing Company,planning
white-lion-brewing-company-springfield,White Lion Brewing Company,contract
white-marsh-brewing-cored-brick-station-baltimore,White Marsh Brewing Co/Red Brick Station,brewpub
white-raven-brewing-warsaw,White Raven Brewing,planning
white-river-brewing-co-springfield,White River Brewing Co,micro
white-rock-vineyards-and-winery-goodview,White Rock Vineyards & Winery,micro
white-shutter-winery-and-brewery-nevada,White Shutter Winery and Brewery,micro
white-squirrel-brewery-bowling-green,White Squirrel Brewery,brewpub
white-street-brewing-company-production-facility-youngsville,White Street Brewing Company - Production Facility,micro
whitehorse-brewing-llc-berlin,Whitehorse Brewing LLC,micro
whitewall-brewing-company-marysville,Whitewall Brewing Company,micro
whitis-aleworks-houston,Whitis AleWorks,planning
whole-foods-market-brewing-company-houston,Whole Foods Market Brewing Company,micro
wichita-brewing-co-and-pizzeria-wichita-2,Wichita Brewing Co & Pizzeria,brewpub
wichita-falls-brewing-co-wichita-falls,Wichita Falls Brewing Co.,micro
wicked-barley-brewing-co-jacksonville,Wicked Barley Brewing Co.,brewpub
wicked-boxer-brewing-cypress,Wicked Boxer Brewing,brewpub
wicked-monkey-brewing-co-marana,Wicked Monkey Brewing Co,planning
wicked-weed-brewing-candler,Wicked Weed Brewing,large
wicked-wort-brewing-company-minneapolis,Wicked Wort Brewing Company,brewpub
wide-awake-brewing-company-goose-creek,Wide Awake Brewing Company,micro
widowmaker-brewing-braintree,Widowmaker Brewing,micro
wiedemann-brewing-co-llc-cincinnati,"Wiedemann Brewing Co, LLC",micro
wild-leap-brewing-company-lagrange,Wild Leap Brewing Company,micro
